name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
Alpine Capital AS,https://www.eu-startups.com/investor/alpine-capital-as/,"Alpine Capital provides both investors and investment seekers the accurate information to find and monitor either the necessary funding, either the best investment opportunities. Else, we invest, manage and promote our own invested portfolio and support investment events and networking opportunities.",VC Firm,Switzerland,http://www.alpinecapital.vip/,"Venture Capital,Investment Management,Startup Funding",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/alpine-capital-ch/,[email protected],CH
Constructor Start,https://www.eu-startups.com/investor/constructor-start/,Constructor Start is a startup ecosystem where science & tech professionals collaborate on innovative business ideas.SIT Capital is a Switzerland-based venture capital firm that invests in artificial intelligence and robotics sectors.,VC Firm,Switzerland,https://www.startgarden.sit.org,"Venture Capita,startups,Artificial Intelligence",€100k-€1.5M,Pre-Seed / Seed,,[email protected],CH
Affentranger Associates,https://www.eu-startups.com/investor/affentranger-associates/,"Affentranger Associates SA (aasa) is a business platform focused on the theme of value creation with its core competency in hands-on management. As trusted advisor, aasa provides tailored entrepreneurial solutions based on unbiased and independent advice. We help our clients analyze and understand major industry trends, evaluate their strategic options and execute value creating corporate finance transactions. Together we shape strategic vision. Highest ethical standards and flawless execution are the cornerstones of our professional advisory work. As principal investor, aasa has the ambition to achieve sustainable long term returns through a symbiosis of capital and labour investments into turnaround, transitioning and venture companies. We offer to our investment partners a unique investment universe and approach.",VC Firm,Switzerland,http://www.aasa.com,"Venture CapitaPrivate Equity,Investment Management",Above €3M,"Pre-Seed / Seed, Series A/B",http://www.linkedin.com/company/affentranger-associates-sa,[email protected],CH
Abalis Finance,https://www.eu-startups.com/investor/abalis-finance/,"The company was successful Lead- and Co-investor in a number of Grow-Ups in the Life Science Technologies, Pharmaceuticals Industries Solutions, Renewable Energies and Process Equipment and Management. By End of June 2020, Abalis Finance AG has completed the structured exit process and subsequently ended it’s active role in respective participations As a consequence, Abalis Finance AG was downsized and Andres Huber and Andreas Miescher have left the Board.",VC Firm,Switzerland,http://www.abalis.ch,"Co-investor,Renewable Energies,Pharmaceuticals Industries Solutions,Life Science Technologies",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",http://www.linkedin.com/company/abalis-finance,[email protected],CH
Network Capital Holding AG,https://www.eu-startups.com/investor/network-capital-holding-ag/,"Network Capital Holding AG is the private investment firm of Peter Ohnemus, which is currently investing in high-tech, bio-tech and sustainable energy/infrastructure start-ups. Since 2010 he is the CEO & founder of the dacadoo Health Score/dacadoo ag, Zurich/Switzerland. Peter has been involved in high-tech and bio-tech investments over the last 25 years and this had led to four IPO’s and multiple trade sells.",VC Firm,Switzerland,http://networkcapital.ch/,"startups,bio tech,Investing,Financial Contracts",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",,[email protected],CH
Renaissance,https://www.eu-startups.com/investor/renaissance/,"Renaissance activates the best of Switzerland Renaissance partners with Swiss SMEs to finance their growth- and succession-plans. We give preference to innovative SMEs with a turnover of between CHF 20 and 80 million. Our investments are financed exclusively by pension funds grouped together within our foundation. For the last 25 years, we have offered the investors and entrepreneurs who place their trust in us a locally-based, high-quality service.",VC Firm,Switzerland,http://renaissance.net,Financial Services,Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/renaissance-foundation-&-management,[email protected],CH
Scala Ventures,https://www.eu-startups.com/investor/scala-ventures/,We grow Digital Companies We help building outstanding companies with innovative technologies to offer unique service propositions. Due to our deep market and product knowledge we are able to identify future winners at an early stage and help them to achieve their ambitious targets. The main investment focus is on US / European company and product partnerships as these mature and leading markets provide higher upside and better risk control to maximize the value for all stakeholders.,VC Firm,Switzerland,http://www.scala-ventures.com,"Venture Capital,Financial Contracts,Investing",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company-beta/2934895/,[email protected],CH
Grönemeyer Health,https://www.eu-startups.com/investor/gronemeyer-health/,Grönemeyer Swiss Health AG focuses on innovative investments and the distribution of services and products in the health sector in Switzerland and Germany. The spectrum can range from high tech to digital health to naturopathy. The company thus follows the philosophy of Prof. Dr. Dietrich Grönemeyer.,VC Firm,Switzerland,https://www.groenemeyer-health.ch/,"Health Care,Health & Drug Screening, investments,Medicine",€100k-€1.5M,Series A/B,https://www.linkedin.com/company/groenemeyer-medical/,[email protected],CH
MontBlu Capital,https://www.eu-startups.com/investor/montblu-capital/,"We specialise in enterprise development and support management teams to optimise growth and profitability. We’re always on the lookout for talented entrepreneurs wanting to disrupt the status quo and push boundaries. The business areas we cover are technology, SaaS, e-commerce, markets, as well as business services. Driven by an unassailable belief in what we do, we help forward-thinking entrepreneurs flourish and make a positive impact on the future.",VC Firm,Switzerland,https://www.montblucapital.com,"Venture Capita,Financial Services,Private Equity",€100k-€1.5M,Pre-Seed / Seed,,[email protected],CH
Kickfund,https://www.eu-startups.com/investor/kickfund/,"Kickfund exclusively invests in Swiss pre-seed and seed stage technology startups that have successfully completed the Venture Kick competition. Established in Luxembourg, the fund was initiated by supporters of the Swiss startup and innovation ecosystem.",VC Firm,Switzerland,https://www.kickfund.ch/,"deeptech, AI",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/kickfund-ch/,[email protected],CH
FORM Life Ventures,https://www.eu-startups.com/investor/form-life-ventures/,"Science and technology are the emerging frontier driving the shift from sickcare to the new healthcare. Sickcare treats disease and manages symptoms.The new healthcare will proactively empower health through early and personalized care to prevent disease and extend healthy lifespan. At FORM Life Ventures, we believe that hard-nosed science will shape the future of healthcare by accelerating data-driven breakthroughs.",VC Firm,Switzerland,https://www.form.life/,"Health Care, Venture Capital",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/formlife/,[email protected],CH
Convergence Partners AG,https://www.eu-startups.com/investor/convergence-partners-ag/,"Convergence Partners is a European venture capital firm that invests in founders building high-impact companies in healthcare sectors with large unmet needs. The Convergence team actively drives the scale-up and internationalisation of its portfolio companies to Germany, China, US and India.",VC Firm,Switzerland,https://www.convergence-partners.ch/,"Venture Capital,HealthCare,MedTech,Investment",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/convergence-partners-ag/?originalSubdomain=de,[email protected],CH
Helvetica Capital,https://www.eu-startups.com/investor/helvetica-capital/,"Helvetica Capital AG was founded in 2015 as an independent investment firm which arose from the team behind SVC Ltd. for Risk Capital for SMEs, a wholly owned subsidiary of Credit Suisse. Since 2010, our team at SVC Ltd. (in 2018 renamed Credit Suisse Entrepreneur Capital Ltd. or CSEC) has built up an attrac-tive portfolio with direct investments in Swiss SMEs in the venture, growth and later stage areas, which Helvetica Capital continues to manage and further develop as exclusive advisor to CSEC. In addition, in 2019 Helvetica Capital AG was mandated by Credit Suisse as investment advisor to the Swiss Entrepre-neur Fund (SwissEF) with responsibility for the direct investment activities of the fund. Finally, over the past four years Helvetica Capital AG has built up the Entrepreneur-Investor-Platform (EIP) and has already successfully completed six transactions resulting in majority / controlling interest in these companies. The Entrepreneur-Investor-Platform connects the most successful entrepreneurs and investors of Switzerland with attractive SMEs and thus ensures an active, long-term and independent development of these com-panies. Helvetica Capital AG should not be considered a traditional private capital player, but acts as a long-term partner to companies, bringing with it the expertise and network of its entrepreneurial families. The latter, together with Helvetica Capital, directly participate as co-investors and are not dependent on a quick exit.",VC Firm,Switzerland,https://www.helvetica-capital.ch/,"Venture Capital,Investing,Financial Contracts",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/helvetica-capital-ag/,[email protected],CH
Forty51 Ventures,https://www.eu-startups.com/investor/forty51-ventures/,"We invest in European early stage biotech opportunities with a clear path to the clinic, whether single-asset or platform. FORTY51 Ventures is the first institutional investor in your biotech company. FORTY51 Ventures Is A Biotech Venture Creator Company Building. We invest in European early stage biotech opportunities with a clear path to the clinic, whether single-asset or platform.",VC Firm,Switzerland,http://www.forty51ventures.com/,"Biotechnology research, Entrepreneur, Investing, Therapeutic",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/forty51ventures,[email protected],CH
Virtus: Energy AGI,https://www.eu-startups.com/investor/virtus-energy-agi-2/,"We're building Energy Artificial General Intelligence (Energy AGI) to automatically and autonomously supply the world with low-carbon energy at stable prices. Our activities concentrate on physical energy, related supply chain flows and infrastructure. Virtus is on a mission to facilitate the Energy Transition, focusing on renewable and low-carbon energy. Our activities concentrate on physical energy, related supply chain flows and infrastructure.",VC Firm,Switzerland,https://www.virtus-resources.com/,"Artificial Intelligence (AI), Energy Transition, Energy Logistics, Autonomous Energy Infrastructure",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/virtus-resources/,[email protected],CH
Privilège Ventures,https://www.eu-startups.com/investor/privilege-ventures/,"Privilège Ventures is a Swiss-based Venture Capital firm, authorized by the Swiss Financial Market Supervisory Authority (FINMA, www.finma.ch) as venture capital asset manager, investing in promising early-stage startups. With offices in Lugano and Zurich, we aim to support young founders on a mission to build the future. Our unique values derive from previous experiences as founders, entrepreneurs, operators and investors. We provide unceasing support, expertise, and valuable network access to help entrepreneurs forge ahead.",VC Firm,Switzerland,https://privilege-ventures.com/,"Venture Capital, Private Equity Principals, Entrepreneurs, Investor",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/privilege-ventures,[email protected],CH
Business Angels Switzerland (BAS),https://www.eu-startups.com/investor/business-angels-switzerland-bas/,"Smart money for smart innovators""​ BAS, Business Angels Switzerland, is the most experienced Business Angel Club in Switzerland. We're a not-for-profit organization with chapters in Suisse Romande and in Zürich. We organize 20 events and 60 startup presentations per year. They lead to more than 10 yearly investments in all industries. Our eighty members and the startups like the familiar and friendly atmosphere of our events. The member list is not disclosed.",VC Firm,Switzerland,http://www.businessangels.ch/,"Startup Funding, Venture Capital, Investing, Private Equity Principals",€100k-€1.5M,Pre-Seed / Seed,http://www.linkedin.com/company/business-angels-switzerland,[email protected],CH
Maximon,https://www.eu-startups.com/investor/maximon/,"Maximon empowers entrepreneurs to build impactful, science-based and scalable companies providing healthy aging and rejuvenation solutions. As a company builder, we identify the most promising business opportunities in the field of longevity and build companies from scratch. We provide proven structures, financing, and a unique and inspiring playground for entrepreneurs to build a longevity venture. With a team of globally successful entrepreneurs and venture investors, we have built a venture building process that bridges the gap between science and business.",VC Firm,Switzerland,https://www.maximon.com/,"Health Care, Venture Capital, investment, Rejuvenation solutions, Healthy aging",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/maximon/about/,[email protected],CH
BlueOcean Ventures,https://www.eu-startups.com/investor/blueocean-ventures/,"BlueOcean Ventures invests in early stage medical device and life science companies. Unlike other funds the four Founders of BlueOcean Ventures, Faris Sabeti, Emmanuel de Watteville, Sacha Haymoz and Thomas Zehnder, have a long-standing track record in building, managing and coaching start-up companies. BlueOcean Ventures supports their portfolio companies with a large network of experts and industry contacts.",VC Firm,Switzerland,http://www.blueocean-ventures.com,"Venture Capital,Health Care,Startup Funding,Finance",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/blueocean-ventures,[email protected],CH
Tomahawk.VC,https://www.eu-startups.com/investor/tomahawk-vc/,"At Tomahawk.VC we are building the world's most transparent venture capital firm because we want to be the founders we always wished we had. We know what it's like to sit on the other side of the deal table and how essential communication is to focus and efficiency. We honour the standards we as founders expect from investors and maintain honesty, clarity, and speed as essential to providing valuable feedback and leveraging our network so that you can spend your time building the blocks for the future. We invest in FinTech & DeFi companies Pre-Seed, Seed and Series A rounds. Investments range from USD 250k-1.5M per transaction and up to USD 2M per company.",VC Firm,Switzerland,https://www.tomahawk.vc/,"B2B, Blockchain, Financial Services, FinTech, Information Technology",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/tomahawk-vc,[email protected],CH
The New Frontiers (TNF),https://www.eu-startups.com/investor/the-new-frontiers-tnf/,"The New Frontiers (TNF) is an international investment firm headquartered in Geneva, Switzerland with an office at the Dubai International Financial Center (DIFC) and has investments and interests across the globe. We are a focused team of recognised experts searching to unlock entrepreneurial and disruptive potential. By bringing our capital, connections, and capabilities, we are a partner in growth and a catalyst for innovation. TNF was formed over a decade ago by Erkin Bek, and invests in a concentrated set of businesses across sectors such as future financial market infrastructure, cybersecurity, trust-technology, sustainable tech and wellness, amongst others.",VC Firm,Switzerland,https://www.tnfcapital.com/,"Asset Management, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/tnfcapital/,[email protected],CH
QBIT Capital,https://www.eu-startups.com/investor/qbit-capital/,"QBIT Capital is an early-stage venture capital firm with headquarters in Zurich and an office in Los Angeles. We specialize in investing exclusively in Switzerland and Swiss startups. At QBIT Capital, we are pioneering an innovative and disruptive approach to capital investment. Our mission is to identify new and emerging disruptive business opportunities that have the potential for substantial long-term value creation. QBIT Capital is dedicated to driving innovation, supporting entrepreneurship, and creating meaningful impact through strategic investments and partnerships.",VC Firm,Switzerland,https://qbitcapital.xyz/,"Venture Capital, Investing, Finance, Private Equity Principals",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/qbit-capital-ag/?,[email protected],CH
Beyond Impact,https://www.eu-startups.com/investor/beyond-impact/,"Beyond Impact VC www.beyondimpact.vc advises in the creation of portfolios that accelerate our transition to a cruelty-free world, with a focus on : Organic crop production and distribution Plant-based meat, fish and leather alternatives Vegan convenience foods «Clean» meat, fish and leather Vegan catering and restaurants Vegan clothing and accessories Vegan lifestyle businesses. Replacements for animal testing Cruelty-free, organic household products, toiletries and cosmetics",VC Firm,Switzerland,https://www.beyondimpact.vc,"Advanced Materials, AgTech, Biotechnology, Food and Beverage, Food Processing, Life Science",0-€100k,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/beyond-impact-advisors/about/,[email protected],CH
Lurra Capital,https://www.eu-startups.com/investor/lurra-capital/,"Founded by Tyron Birkmeir, Lurra Capital is an invitation-only private capital investment firm combining specialist expertise with innovative and alternative investment solutions to ultra-high net worth investors and families. Lurra's strategy encompasses exclusive, highly sought-after investments in the core areas of real estate, private equity and venture capital. Its investment philosophy is focused on strategic assets with significant growth and development potential. The firm, which is headquartered in Switzerland with offices in London, Luxembourg and Miami, currently oversees $5 billion of assets.",VC Firm,Switzerland,https://www.lurracapital.com,"Finance, Financial Services, Real Estate, Investment",Above €3M,"Series A/B, Series C & Beyond",https://ch.linkedin.com/company/lurra-capital-ag?trk=public_profile_topcard-current-company,[email protected],CH
Quan Technology Fund,https://www.eu-startups.com/investor/quan-technology-fund/,"The Quan Funds are a family of absolute-return funds. Our flagship fund, the Quan Technology Fund, is a crossover fund investing in private and public technology companies. The Fund is open-ended, providing quarterly liquidity to investors based on the Fund’s liquid net asset value.",VC Firm,Switzerland,https://www.quanfunds.com/,"Information Technology,Financial Advisers,Investing",€1.5M-€3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/quan-funds/,[email protected],CH
Planven Entrepreneur Ventures,https://www.eu-startups.com/investor/planven-entrepreneur-ventures/,"Planven is a venture capital fund with an innovative focus on combining established industries with cutting edge growth stage technology companies. We invest in disruptive technologies that have direct impact on European businesses. Scalable business models and outstanding founders. We support our portfolio companies throughout their global expansion, connecting them with the scale of established multinational corporates",VC Firm,Switzerland,http://www.planvenev.com/,"Venture Capital, Private Equity Principals, Investing, innovative, B2B, SaaS",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/planven-entrepreneur-ventures/,[email protected],CH
EFI Lake Geneva Ventures,https://www.eu-startups.com/investor/efi-lake-geneva-ventures/,"EFI Lake Geneva Ventures is a seed and early-stage investment fund based in Geneva, Switzerland. Founded in 2020, our mission is to foster innovation by investing at early-stage in fast-growing IP-driven companies accross sectors, mainly in Switzerland.",VC Firm,Switzerland,https://lakegenevaventures.com,"Venture Capital,Investing,Finance",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/efi-lake-geneva-ventures,[email protected],CH
Kodori AG,https://www.eu-startups.com/investor/kodori-ag/,"Kodori AG is a Zug-based private investment company fully backed by a Swiss family office. Since its inception in 2010, Kodori AG has invested in cybersecurity, real estate, consumer products, medical treatments and health tech. Kodori AG's early-stage venture arm, Kodori Ventures, focuses on innovation in the field of mental health.",VC Firm,Switzerland,http://www.kodori.ch/,"Mental Health,health tech,Financial Contracts",€100k-€1.5M,,https://www.linkedin.com/company/kodori-ventures/,[email protected],CH
Stake Capital Group,https://www.eu-startups.com/investor/stake-capital-group-2/,"Stake Capital is a group run by Blockchain and DeFi pioneers, focused on building the next generation companies in web3. Stake Capital backs builders, businesses, and networks by investing and building at different maturity stages, leveraging its global footprint, and providing access to our ecosystem and partners.",VC Firm,Switzerland,https://www.stake.capital,"Blockchain, Information Technology",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/stake-capital,[email protected],CH
arc investors,https://www.eu-startups.com/investor/arc-investors/,"Founded by Tyron Birkmeir, Lurra Capital is an invitation-only private capital investment firm combining specialist expertise with innovative and alternative investment solutions to ultra-high net worth investors and families. Lurra's strategy encompasses exclusive, highly sought-after investments in the core areas of real estate, private equity and venture capital. Its investment philosophy is focused on strategic assets with significant growth and development potential. The firm, which is headquartered in Switzerland with offices in London, Luxembourg and Miami, currently oversees $5 billion of assets.",VC Firm,Switzerland,https://www.arcinvestors.com,"Finance, Financial Services, Investing, Entrepreneurs",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/arc-investors/about,[email protected],CH
Promethiem,https://www.eu-startups.com/investor/promethiem/,"We are Promethiem, a global investment and technology commercialisation firm. Based in Switzerland, but with a global distribution network, we combine Swiss precision with a startup's agility and attitude. With developers and industry experts that have worked at the forefront of cutting edge technology for over a decade, we provide new opportunities through investment, IP and further business services. We're lucky to be growing at lightning pace and are looking for people who can help us realise our ambitions. As we build the future of tech, it's an exciting time to join us. Interested in becoming part of our team? Take a look at our current roles. We're also keen to hear from exceptional people who can add value to our business. If that's you, please get in touch.",VC Firm,Switzerland,https://www.promethiem.com/,"Financial Contracts,Investing,technology commercialisation",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/promethiem/,[email protected],CH
Aravis Ventures,https://www.eu-startups.com/investor/aravis-ventures/,"Aravis is an independent Swiss on-shore private equity fund manager. With our entrepreneurial experience, we take leading positions in our invested portfolio companies and understand the balance between finance, commercial assets and people. We have expanded our team expertise from biotech, renewable energy and luxury goods to creative and digital space as well as industrial high-tech. Our fifth fund focuses on Swiss growth companies that are commercially established (more than CHF 5m turnover) and in need of capital to expand their product offering and enter new markets.",VC Firm,Switzerland,http://www.aravis.ch,"Biotechnology, Energy, Life Science, Renewable Energy",Above €3M,"Series A/B, Series C & Beyond",http://www.linkedin.com/company/aravis,[email protected],CH
Jabre Capital,https://www.eu-startups.com/investor/jabre-capital/,"Jabre Capital Partners SA (JABCAP SA) is an wealth management firm based in Geneva, Switzerland, and a main operating company of the Jabre Capital Partners group. Founded in 2006, the award-winning multi-strategy firm offers a diverse range of investment management services, counsel and products to investment funds, investment companies, and high net-worth individuals.",VC Firm,Switzerland,https://www.jabcap.com,"FinTech,Artificial Intelligence,Data Analytics,Health",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/jabre-capital-partners/,[email protected],CH
Conny & Co,https://www.eu-startups.com/investor/conny-co/,"Conny & Co. is Mountain Partners' global best-of fund. Leveraging the unique access through the Mountain Partners house of funds, Conny & Co. invests in a de-risked global best-of selection with increased transparency and quick returns. Conny & Co. is the culmination of a 20+ year-long development that started in 2005 with the founding of Mountain Partners. This unique global network across Europe, Latin America and Asia allows the fund to address some of the key issues of the traditional VC model.",VC Firm,Switzerland,https://connyandco.com/,"Angel Investment, Financial Services, Venture Capital, Business model transfer, Startup mentorship",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/connyco/,[email protected],CH
Atrinum. | Ventures,https://www.eu-startups.com/investor/atrinum-ventures-2/,"Atrinum. | Ventures is a Swiss Micro VC company that provides investment and consulting services for early and middle market companies. We’re lean on process because we believe in doing work rather than making it. As investors & consultants we are partners and collaborators in early to and middle market companies — we meet your team where it is, and work with you to achieve success.",VC Firm,Switzerland,http://www.atrinumventures.com,"Finance, Financial Services, FinTech, Incubators, Venture Capital",€100k-€1.5M,Pre-Seed / Seed,http://www.linkedin.com/company/atrinum-ventures-ag,[email protected],CH
Mission Street Ventures,https://www.eu-startups.com/investor/mission-street-ventures/,Mission Street Ventures is a venture capital firm that supports innovative ideas and integrates them into their blockchain and Web3 ecosystem.,VC Firm,Switzerland,https://mission.xyz,"Venture Capital,Financial Contracts,Crypto,Investment",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",,[email protected],CH
Emma Ventures,https://www.eu-startups.com/investor/emma-ventures/,"emma Ventures invests into early-stage companies and supports their founders on their journey to change the world for the better. We invest in creative, open-minded and impact-driven founders with brilliant minds. We have a strong focus on diverse teams in terms of gender, race or backgrounds as we strongly believe in their overperformance. Equally important, we look for companies on a mission to create a positive impact on society and environment. Our focus areas are Digital Healthcare, Software/SAAS, Fintech, Insurtech, Edtech, Foodtech and Consumer.",VC Firm,Switzerland,https://www.emma.vc,"Digital Healthcare, Foodtech, Fintech, Software, SAAS",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/emmaventures,[email protected],CH
Yaya Capital,https://www.eu-startups.com/investor/yaya-capital/,"Yaya Capital is a healthcare investment firm that operates in a multi-stage strategy aimed at empowering top entrepreneurs by providing strategic support, specialized knowledge and connectivity through its robust network. Far beyond money, we put our experience, knowledge and execution capabilities to support companies that will improve the life and health of people around the world. With presence in Brazil, Switzerland, US (Palo Alto and New York) and Portugal, we are a global team of investors, entrepreneurs, scientists, doctors and innovation experts with proven experience in the healthcare industry.",VC Firm,Switzerland,https://www.yaya.capital/,"Venture Capital, Fund of funds, investor, Entrepreneur, Healthcare",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/yaya-capital/,[email protected],CH
EuroUS Ventures,https://www.eu-startups.com/investor/eurous-ventures/,EuroUS Ventures invests in companies which have passed the significant early stage hurdles of product and market acceptance. Funding will be used by the company for the express purpose of developing a US operation. The additional ingredients for this success are: - Experienced guidance in new market development - Ventures Partners with strong operational backgrounds - Access to senior management talent to help develop US operations - Resources of a large business network for partnership opportunities - An early focus on exit strategy.,VC Firm,Switzerland,http://www.eurousventures.com,"Venture Capital, Private Equity Principals, Investment, Funding",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",http://www.linkedin.com/company/42153,[email protected],CH
VIVA Investment Partners,https://www.eu-startups.com/investor/viva-investment-partners/,"VIVA Investment Partners AG (VIP) was founded by successful entrepreneurs and venture capital investors to acquire equity stakes in and provide financing to established alternative asset managers (fund investments) and emerging growth companies (direct investments). With over two decades of experience transacting with institutional financial firms in the United States, Switzerland, Europe, and Australia, our team has completed over 100 equity transactions and collectively managed over $10 billion in aggregate capital commitments. Central to VIP's success is our Business Services Platform TenX®, which includes Follow the Entrepreneur® (FTE) and EntrepreneurCountry Global® (ECG). The TenX team provides strategic support to our underlying partners in various areas, seeking to significantly scale their existing business (TenX). The VIVA Investment Partners team is located in Zurich, London, Athens, San Francisco, Tokyo, and Hong Kong.",VC Firm,Switzerland,https://vivapartners.net,"Venture Capital,Investment Management,Financial Services",0-€100k,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/viva-investment-partners,[email protected],CH
4See Ventures,https://www.eu-startups.com/investor/4see-ventures/,"4see ventures is a Swiss venture capital firm investing in healthcare, biotech, medtech, digital health, tech, fintech, climate tech mainly in Switzerland. We back entrepreneurs who are disrupting their markets segments. We invest from CHF300k to CHF4.0m in early-stage, mid- and late-stage ventures.",VC Firm,Switzerland,https://4seeventures.ch/,"healthcare,Startup Funding,Venture Capital",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/4seeventures,[email protected],CH
Hammer Team,https://www.eu-startups.com/investor/hammer-team/,"The ""Hammer Team"" is the investment vehicle of Ariel Luedi. The mission is to support B2B software companies during their startup and growth phase. Hammer Team provides its companies with venture capital but also with expertise in different areas required to grow a company (Sales Ops, Product Management, Customer Success, Finance, Marketing, Legal, Tax or Branding). Ariel and his team have created a platform for those companies to communicate openly, leverage synergies and find new ways of solving challenges. Hammer Team is situated in a landmark estate in Cham, Switzerland.",VC Firm,Switzerland,https://hammerteam.com/,"Software,Venture Capital,Professional Services",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/team-hammer,[email protected],CH
Blue Horizon Corporation,https://www.eu-startups.com/investor/blue-horizon-corporation/,"Blue Horizon is accelerating the global transition to a Sustainable Food System. We invest holistically in the Sustainable Food System, with an end-to-end approach that extends beyond alternative proteins, starting with better crop practices right through to sustainable packaging and smarter distribution. We generate impactful investments with a philosophy we call Double Positive — positive, above-market returns for investors and positive, measurable impact for the planet, humans and animals.",VC Firm,Switzerland,https://www.bluehorizon.com/,"Agriculture, Farming, Finance, Financial Services, Food and Beverage, Food Processing, Sustainability, Venture Capital",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/bluehorizoncorp/,[email protected],CH
to.org,https://www.eu-startups.com/investor/to-org/,"Ventures: Fueling earth's most vital teams, helping them to capture their unfair share of the future. Creative Activism: Provoking organizations to be brave in pursuit of a better path. Foundation: Assembling creative activists to incubate vital ideas that fuck with the status quo.",VC Firm,Switzerland,https://to.org/,"Venture Capital,Non-Profit & Philanthropy,real estate,infrastructure",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/toorg/,[email protected],CH
Climb Ventures,https://www.eu-startups.com/investor/climb-ventures/,"Climb Ventures is a Growth Ventures firm for Swiss and global digital transformation projects. Its investments range from emerging technologies, venture startups to late stage projects in digital services and consumer internet.",VC Firm,Switzerland,http://climbventures.com/,"Venture Capital,Tech Innovation,startups,emerging technologies",Above €3M,Series C & Beyond,https://www.linkedin.com/company/climb-ventures/?viewAsMember=true,[email protected],CH
TiVentures,https://www.eu-startups.com/investor/tiventures/,"TiVentures is a seed investment fund owned by the Fondazione Centenario Banca Stato that invests in early stage companies with innovative technologies and high growth potential, principally in southern Switzerland. TiVentures has a diversified portfolio of companies and is mainly active in the life science, medical, high-tech and IT sectors.",VC Firm,Switzerland,https://www.tiventures.ch,"Venture Capital,Financial Contracts,Investing",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/tiventures/,[email protected],CH
Polar Light Ventures,https://www.eu-startups.com/investor/polar-light-ventures/,Principal Investment Company focusing on early stage technology ventures.Polar Light Ventures focuses on seed stage investments in Europe in the Technology and Internet space,VC Firm,Switzerland,https://polarlightventures.com/,"Digital Media, Financial Services, Health Care",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/polarlightventures,[email protected],CH
RBV Capital,https://www.eu-startups.com/investor/rbv-capital/,"RBV Capital is a EU based dedicated life sciences venture fund. We invest into diversified assets in pharmaceuticals, biologics, digital healthcare products and medical devices answering to an unmet medical and market need and with a potential for global outreach.",VC Firm,Switzerland,http://www.rbvcapital.com,"Venture Capital,Financial Contracts,Investing",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/rusbio-ventures,[email protected],CH
