name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
AER Ventures,https://www.eu-startups.com/investor/aer-ventures/,We believe that innovation allied with capital will drive the transformation needed for a sustainable future. We are a business accelerator for entrepreneurs focused on making a meaningful positive impact on the resource and environmental challenges facing the world. We believe that private enterprise will deliver the radical changes that governments and society demand.,VC Firm,United Kingdom,https://aerventures.uk/,"CleanTech, CarbonTech, Smart Energy, Decarbonisation, Water Treatment",€1.5M-€3M,Series A/B,https://www.linkedin.com/company/aerventuresuk/about/,[email protected],GB
Zouk Capital,https://www.eu-startups.com/investor/zouk-capital/,"Invests in both infrastructure and climate technology. The Infrastructure team invest in, build, and scale projects and companies in environmental infrastructure and renewable energy sectors, especially focused on EV charging infrastructure. The Climate Tech team invests in software-based climate technology, Series B+, predominantly in Europe.",VC Firm,United Kingdom,https://zouk.com/,Climate Technology,Above €3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/zouk-capital/mycompany/,[email protected],GB
Praetura Ventures,https://www.eu-startups.com/investor/praetura-ventures/,"Praetura are a venture capital firm in the North West, who invest in early-stage businesses and provide 'more than money' support. We have developed a reputation for being a supportive and proactive investor who injects more than just capital. We can evidence the value from our differentiated approach from both investment returns and testament from our portfolio companies. Our partnered entrepreneurs embrace the shoulder to shoulder Praetura approach and utilise our experience and resource to maximise their businesses’ potential.",VC Firm,United Kingdom,https://www.praeturaventures.com/,"BioTech, contract research, diagnostics, HealthTech, medical devices, therapeutics, pharmaceuticals, veterinary",€100k-€1.5M,Pre-Seed / Seed,,[email protected],GB
Newzone Ventures,https://www.eu-startups.com/investor/newzone-ventures/,"We’re an early stage European venture capital fund partnering with globally minded founders. We’re supportive, founder focused, and aim to work together with you as a close and collaborative team of independent thinkers. Along with the support of our entire network, each member of our team brings their own personal experience to the table.",VC Firm,United Kingdom,https://newzone.vc/,"AI, 3D, DeepTech, Maritime, Blockchain, HRTech",€100k-€1.5M,Pre-Seed / Seed,,[email protected],GB
Ascension VC,https://www.eu-startups.com/investor/ascension-vc/,"Ascension VC is an early-stage VC built by exited entrepreneurs to back the next generation of tech and impact founders. Ascension VC has a strong focus on diverse and underrepresented founders, as well as startups that address social and environmental challenges. Ascension VC operates several funds, such as the Fair By Design Fund, which invests in companies tackling the poverty premium, the ASCEND SEIS Fund, which backs exceptional UK-based tech entrepreneurs, and the Good Food Fund, which supports healthier and more sustainable food and drink brands. Ascension VC was voted Seed VC of the Year in 2022 by the UK Business Angels Association and has been the most active investor in London over the past decade, according to Beauhurst.",VC Firm,United Kingdom,https://www.ascension.vc/,"DeepTech, E-Commerce, FinTech, Health, Future of Work, Next Gen Media, Sustainability",€100k-€1.5M,Pre-Seed / Seed,,[email protected],GB
Connect Ventures,https://www.eu-startups.com/investor/connect-ventures/,"Connect Ventures is a London-based VC firm investing between $150k-$3m in rounds of up to $5M to fund companies that fit their thesis. They invest across the seed spectrum supporting companies to go from pre-product to product market fit. They are venture generalists and product specialists: across AI, health, data and infrastructure, fintech, SaaS and vertical networks.",VC Firm,United Kingdom,https://www.connectventures.co/,"AI, B2B, SaaS, Health, Fintech, Consumer, Vertical Networks, Infrastructure, Big Data",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/connect-ventures/?originalSubdomain=uk,[email protected],GB
Fuel Ventures,https://www.eu-startups.com/investor/fuel-ventures/,"Fuel Ventures is an entrepreneur-led fund that focuses on scalable companies across marketplaces, platforms and software (SaaS). The fund was founded by Mark Pearson, who built his own company and scaled it to a £55m exit. Fuel Ventures offers its portfolio companies not only financial resources but also strategic support plus access to an international network and capital markets. Fuel Ventures has also launched a VCT fund to invest in a more diversified portfolio of tech-enabled businesses, co-investing with its existing EIS funds. Some of the companies backed by Fuel Ventures include Capdesk, ContentCal, and Volt.",VC Firm,United Kingdom,https://www.fuel.ventures/for-investors,"software, fintech, marketplaces, platforms, e-commerce companies, B2B and B2C",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/fuel-ventures/,[email protected],GB
Oakvale Capital,https://www.eu-startups.com/investor/oakvale-capital/,"Oakvale Capital is a prominent M&A (mergers and acquisitions) and strategic advisory boutique specializing in the gaming, gambling, and sports sectors. With a focused expertise in these industries, Oakvale Capital provides tailored advisory services to clients, ranging from startups to established companies and investors. Their services likely include advising on mergers, acquisitions, divestitures, strategic partnerships, and capital raising within the gaming, gambling, and sports sectors.",VC Firm,United Kingdom,http://www.oakvalecapital.com,"Professional Services, Financial Contracts, Investing, Finance, Insurance, inancial Advisers, Consulting & Professional Services",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/oakvale-capital-llp/,[email protected],GB
Innvotec,https://www.eu-startups.com/investor/innvotec/,"Innvotec Limited (Innvotec), we are a boutique firm based in London, specializing in asset management, venture capital, and corporate finance. Regulated by the Financial Conduct Authority (FCA), our focus is on delivering strategic investment solutions tailored to meet the diverse financial needs of our clients. We pride ourselves on our expertise in nurturing innovation and fostering growth across various sectors. Our comprehensive range of services includes asset management strategies and venture capital investments, aimed at supporting entrepreneurial ventures and facilitating corporate finance transactions.",VC Firm,United Kingdom,https://www.innvotec.com/,"Financial Services, Venture Capital, Fintech, Healthtech, Consumertech, Digital Transformation, Cleantech",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/innvotec,[email protected],GB
North East Growth Capital Fund,https://www.eu-startups.com/investor/north-east-growth-capital-fund/,"NEL Fund Managers, we proudly manage the North East Growth Capital Fund, dedicated to bolstering businesses throughout North East England. Our fund is designed to provide vital funding at crucial stages of growth, targeting companies poised for scalability and expansion. With our extensive local expertise and sector knowledge, we offer customized financial solutions that support strategic initiatives and business development plans. Beyond financial support, we take a hands-on approach, providing strategic guidance and advice to empower entrepreneurs and management teams. By stimulating economic growth, fostering innovation, and generating employment opportunities locally, our commitment extends beyond mere investment to actively shaping a thriving business ecosystem. Through collaborative efforts with businesses and local stakeholders, we continue to drive forward the region's economic prosperity and sustainability with every investment we make through the North East Growth Capital Fund.",VC Firm,United Kingdom,https://nel.co.uk/funds/growth-capital-fund/,"Financial Contracts, Investing, Finance, Insurance, Financial Advisers, Consulting & Professional Services",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/nelfundmanagers,[email protected],GB
The Santon Group,https://www.eu-startups.com/investor/the-santon-group/,"The Santon Group, we are a distinguished property investment and development company based in the UK, specializing in residential and commercial real estate ventures. Our portfolio focuses on strategic locations across the country, where we are recognized for our commitment to delivering high-quality developments that enhance urban landscapes and community living. Our approach blends modern design with sustainable practices, ensuring our projects meet contemporary standards while minimizing environmental impact. Collaborating closely with top architects, contractors, and local authorities, we prioritize innovation and excellence in every aspect of development, from concept to completion. Committed to community engagement, we actively involve local stakeholders to create sustainable, thriving environments that support economic growth and enrich the lives of residents and businesses alike. Looking forward, The Santon Group continues to pursue new opportunities and uphold our values of integrity, quality, and responsible urban development.",VC Firm,United Kingdom,[email protected],"Leasing, Real Estate, Venture Capital, Property Investment and Development, Private Equity, Listed and Unlisted Companies",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/thesantongroup,[email protected],GB
Middleton Enterprises,https://www.eu-startups.com/investor/middleton-enterprises/,"Middleton Enterprises, we are committed to investing for growth and impact, focusing on creating jobs and economic value. Our approach involves taking minority stakes in high-quality businesses, providing long-term, patient capital to ambitious entrepreneurs. By partnering with these ventures, we aim to foster sustainable development across sectors while supporting innovation and long-term success. Our strategy emphasizes building lasting relationships with businesses poised for expansion, enabling us to contribute positively to their growth and the broader economy.",VC Firm,United Kingdom,http://www.middletonenterprises.com/,"Growth Capital, Listed Equity, Venture Capital",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/middleton-enterprises/,[email protected],GB
UCLB,https://www.eu-startups.com/investor/uclb/,"UCL Business (UCLB), we are at the forefront of technology transfer and commercialization, serving as the commercialization arm of University College London (UCL). Our mission is to maximize the impact of UCL's research by transforming innovative discoveries into real-world applications and products. We specialize in facilitating partnerships with industry, licensing technologies, and supporting the formation of spin-out companies. We play a pivotal role in bridging academia and industry, providing strategic advice, intellectual property management, and business development support to researchers and entrepreneurs. Our dedicated team is committed to driving innovation and economic growth through effective technology commercialization.",VC Firm,United Kingdom,https://www.uclb.com/,"Finance, Technology, Social Ventures, Healthcare, Environment, Energy, Engineering",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/ucl-business-plc/,[email protected],GB
Kerdos Ventures,https://www.eu-startups.com/investor/kerdos-ventures/,"Kerdos Ventures, we specialize in investing in early-stage and growth-stage companies with significant growth potential. Our focus sectors include technology, healthcare, consumer goods, and other innovative industries. We aim to provide more than just capital; we offer strategic support and industry expertise to help our portfolio companies thrive and achieve their full potential.",VC Firm,United Kingdom,http://kerdos.ventures/,"Business Development, Funding Platform, Small and Medium Businesses",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/kerdos-ventures/,[email protected],GB
Capricorn Capital Partners,https://www.eu-startups.com/investor/capricorn-capital-partners/,"Capricorn Capital Partners, accessible through http://www.capricorncapital.com, Our investment philosophy centers around partnering with exceptional management teams to drive innovation and create value. We have a strong track record of investing in various sectors, including technology, healthcare, consumer goods, and financial services. By leveraging our deep industry expertise and extensive network, we identify promising opportunities and deliver sustainable returns for our investors. At Capricorn Capital Partners, we are committed to fostering long-term relationships with our portfolio companies. We work closely with them to provide not only financial backing but also strategic guidance, operational support, and access to key industry contacts. Our hands-on approach ensures that we are aligned with the goals of our partners and can effectively contribute to their success. We prioritize integrity, transparency, and excellence in all our endeavors. Our dedicated team of professionals is passionate about driving growth and innovation, making Capricorn Capital Partners a trusted partner for businesses seeking to scale and thrive in competitive markets.",VC Firm,United Kingdom,http://www.capricorncapital.com,"Private Equity, Growth Capital, Real Estate, Infrastructure, Sustainable Investments",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/capricorn-capital-partners-uk-limited/,[email protected],GB
Merseyside Special Investment Fund,https://www.eu-startups.com/investor/merseyside-special-investment-fund/,"Merseyside Special Investment Fund (MSIF), accessible through http://msif.co.uk, we are dedicated to catalyzing business growth and fostering economic development across the Merseyside region of the UK. Established to provide essential funding and strategic support, our focus is on nurturing local businesses, particularly startups and SMEs, through various stages of growth. We offer a diverse range of financial products, including loans, equity investments, and grants, specifically tailored to meet the unique needs of businesses in Merseyside. Our initiatives are designed to stimulate innovation, create jobs, and enhance economic prosperity within our community. Beyond financial support, we provide expert advice, mentoring, and valuable networking opportunities essential for business success. At MSIF, we are committed to driving sustainable growth and bolstering regional competitiveness. By empowering businesses with capital and resources, we play a pivotal role in enhancing the economic vitality and resilience of Merseyside, ensuring a thriving entrepreneurial ecosystem for years to come.",VC Firm,United Kingdom,http://msif.co.uk,"Finance, Financial Services, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/msif/,[email protected],GB
Arts Alliance,https://www.eu-startups.com/investor/arts-alliance/,"Arts Alliance Ventures, we are a venture capital organization dedicated to promoting entrepreneurship across Europe. We advise on investments on behalf of the Høegh family, specializing in technology-enabled service companies. Our focus includes sectors such as film, online marketing, and advertising, with a keen interest in companies serving both consumer and business markets. Since 1996, we have taken a proactive approach to investing, collaborating closely with entrepreneurs and management teams to foster the growth of outstanding companies. We have advised on investments in over 60 companies and have also internally incubated several ventures within Arts Alliance Ventures.",VC Firm,United Kingdom,http://www.artsalliance.co.uk,"Early Stage Companies, Film Studios, Environmental Regulation Solutions, Digital Cinema Software, Film Distribution, Interactive Video Solutions",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/artsalliance,[email protected],GB
Northzone,https://www.eu-startups.com/investor/northzone/,"Northzone, we are a technology investment partnership with over two decades of experience. We have earned the trust of some of the best entrepreneurs who choose us as their long-term growth partner. With offices across the Nordics, London, and New York, we work tirelessly to connect our portfolio companies with customers, business partners, and top talent on a global scale. As former entrepreneurs ourselves, we have experienced the challenges and opportunities from both sides of the table. Our approach is rooted in building strong relationships with our founders, placing their success and vision at the core of our business strategy.",VC Firm,United Kingdom,http://www.northzone.com,"Business Development, Finance, FinTech, Venture Capital",€100k-€1.5M,Pre-Seed / Seed,http://www.linkedin.com/company/northzone,[email protected],GB
Episode 1,https://www.eu-startups.com/investor/episode-1/,"Episode1 Ventures is a venture capital fund dedicated to investing in early-stage technology companies primarily based in London, UK. The firm focuses on supporting innovative startups with disruptive potential across various sectors. Episode1 Ventures provides crucial funding and strategic guidance to help startups scale their operations and achieve market traction. With a proactive investment approach, the firm aims to identify promising opportunities and partner with visionary entrepreneurs to drive long-term growth and success.",VC Firm,United Kingdom,http://www.episode1.com,"Enterprise Software, Finance, Financial Services, Venture Capital",€1.5M-€3M,Pre-Seed / Seed,http://www.linkedin.com/company/3242579,[email protected],GB
Albion Capital Group,https://www.eu-startups.com/investor/albion-capital-group/,"Founded in 1996, Albion Capital Group LLP is a leading venture capital trust (VCT) manager dedicated to identifying and supporting ambitious, growing businesses. At Albion Capital, we manage a diverse portfolio of VCTs and institutional funds, providing crucial support and investment to high-potential enterprises across various sectors. We specialize in backing innovative businesses at different stages of growth, offering strategic guidance and financial backing to fuel their development. Our commitment is to foster entrepreneurial success and create value for our investors through a disciplined investment approach and deep market expertise. With a robust track record spanning decades, we at Albion Capital Group continue to play a pivotal role in the UK's venture capital landscape, driving growth and innovation in partnership with dynamic entrepreneurs and management teams.",VC Firm,United Kingdom,https://www.albion.capital/,"Finance, Financial Services, Marketing, Private Cloud, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",http://www.linkedin.com/company/albion-ventures-llp,[email protected],GB
Velo Partners,https://www.eu-startups.com/investor/velo-partners/,"Velo Partners is a specialized seed and Series A investment fund that focuses on the gaming and gambling ecosystems. Based in the UK, Velo Partners identifies and supports startups within these sectors, providing early-stage funding and strategic guidance to accelerate growth and innovation. The firm's investment strategy emphasizes backing visionary entrepreneurs and disruptive technologies that have the potential to reshape the gaming and gambling industries. With a deep understanding of these markets, Velo Partners aims to foster innovation and drive sustainable value creation.",VC Firm,United Kingdom,http://www.velopartners.co.uk/,"Financial, Contracts Investing ,Finance Insurance, Computers Design, Services, E-commerce",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/velo-partners/,[email protected],GB
AMK Investment Office,https://www.eu-startups.com/investor/amk-investment-office/,"AMK Investment Office is a next-generation private family office that manages and oversees investments across various asset classes. Based on their family's legacy, AMK Investment Office focuses on preserving and growing wealth through strategic investments and asset management. The firm's approach combines traditional values with a forward-thinking investment strategy, aiming to achieve sustainable growth and long-term financial stability. AMK Investment Office's portfolio includes diverse investments tailored to align with the family's objectives and values.",VC Firm,United Kingdom,https://www.amkinvestment.com,"Financial Advisers ,Investment, Management, Investment, Venture Capital, Corporate & Business, Private Equity, Asset Management",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/amk-investment-office,[email protected],GB
Phystech Ventures,https://www.eu-startups.com/investor/phystech-ventures/,"Phystech Ventures is an early-stage venture capital firm specializing in deep technology (deeptech) investments. With a focus on next-generation computing, life sciences, energy, mobility, and space sectors, Phystech Ventures identifies and supports startups at the forefront of technological innovation. The firm provides critical funding and strategic support to help these companies develop breakthrough technologies and scale their operations. Phystech Ventures' investment strategy is driven by a commitment to advancing transformative innovations that address global challenges and drive sustainable growth. For entrepreneurs seeking early-stage investment in deeptech sectors, Phystech Ventures offers expertise and resources to propel innovation forward.",VC Firm,United Kingdom,https://phystech.vc,"Aerospace, Bioinformatics, Biotechnology, Energy, Financial Services, Genetics, Quantum Computing, Robotics, Venture Capital",Above €3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/3875461,[email protected],GB
Distill Ventures,https://www.eu-startups.com/investor/distill-ventures-2/,"Distill Ventures specializes in providing investment and strategic support to spirits entrepreneurs aiming to create global drinks brands. The firm collaborates closely with founders to accelerate the growth of their businesses through capital infusion, industry expertise, and operational guidance. Distill Ventures' approach is tailored to nurturing innovation in the spirits industry, fostering creativity and market expansion for emerging brands. With a global perspective and deep sector knowledge, Distill Ventures aims to partner with ambitious entrepreneurs to build the next generation of iconic drinks brands. For more details on their investment criteria and portfolio, please visit the Distill Ventures website.",VC Firm,United Kingdom,https://www.distillventures.com/,"Investment Startups, Consulting & Professional Services, Brewery Entrepreneurial, Brand Management Marketing Expertise, International Business, Sustainability Distilleries, E-commerce",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/distill-ventures/,[email protected],GB
Steyn Group,https://www.eu-startups.com/investor/steyn-group/,"Steyn Group is a globally recognized single-family office platform specializing in private market investments. With a strategic focus on the private markets, Steyn Group leverages its extensive expertise and network to pursue investment opportunities that align with their long-term vision and values. Through meticulous analysis and proactive investment strategies, Steyn Group aims to generate sustainable growth and value creation across its diversified portfolio.",VC Firm,United Kingdom,https://www.steyngroup.com/,"Financial, Contracts, Investing, Finance, Insurance, Financial Advisers",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/steyn-group/about/,[email protected],GB
Proxy Ventures,https://www.eu-startups.com/investor/proxy-ventures/,"Proxy Ventures is dedicated to helping startups succeed by providing strategic investments and amplifying their brand presence. As an investor, Proxy Ventures partners with early-stage companies to fuel their growth and development. Beyond financial backing, Proxy Ventures offers valuable expertise and support to accelerate the trajectory of startups, aiming to build strong, impactful brands that resonate in their respective markets.",VC Firm,United Kingdom,http://proxy.vc/,"Marketing, Consulting, Professional, Services, Agency",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/proxy-venture-capital-creatives/,[email protected],GB
Smedvig Ventures,https://www.eu-startups.com/investor/smedvig-ventures/,"Smedvig Ventures, we are a prominent venture capital firm specializing in early-stage technology investments across Europe. Our focus is on supporting entrepreneurs with disruptive ideas and scalable business models, particularly in technology, digital innovation, and sustainable solutions. We provide not only financial backing but also strategic guidance and operational support to help startups navigate challenges and accelerate their growth trajectories. Our approach is rooted in a commitment to innovation and growth, leveraging our extensive network and deep industry expertise to help portfolio companies access new markets and establish valuable partnerships. With a legacy of successful investments and entrepreneurial spirit, we continue to play a pivotal role in shaping the future of European tech ecosystems. At Smedvig Ventures, we are dedicated to fostering innovation and sustainable development, serving as trusted partners for visionary founders driving impactful change in their industries.",VC Firm,United Kingdom,http://www.smedvig.vc,"Finance, Financial Services, Venture Capital",Above €3M,Pre-Seed / Seed,https://www.linkedin.com/company/smedvig-ventures,[email protected],GB
VentureFounders,https://www.eu-startups.com/investor/venturefounders/,"VentureFounders operates as an investment platform specializing in providing a highly curated and structured approach to investment opportunities. Focused on serving a High Net Worth (HNW) client base, VentureFounders offers access to exclusive investment opportunities across various sectors. Through rigorous due diligence and strategic selection, they aim to deliver attractive investment propositions that align with the financial objectives of their investor network. VentureFounders emphasizes transparency, quality, and alignment of interests to optimize investment outcomes for their clients.",VC Firm,United Kingdom,http://venturefounders.co.uk,"Finance, Financial Contracts, Investing, Insurance, Financial Advisers, Consulting & Professional Services, Venture Capital",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/venture-founders-ltd-,[email protected],GB
Ruffena Capital,https://www.eu-startups.com/investor/ruffena-capital/,"Ruffena Capital specializes in financing and capital investment advisory services. As a trusted advisor, Ruffena Capital assists clients in navigating the complexities of capital raising and investment strategies. They provide tailored financial solutions and strategic guidance to businesses seeking growth capital, leveraging their expertise to optimize funding opportunities and drive sustainable business development. Ruffena Capital's commitment lies in facilitating successful capital transactions and fostering long-term partnerships with their clients.",VC Firm,United Kingdom,http://www.ruffena.co.uk,"Advice, Finance, Financial Services, Digital Transformation, Lifescience & Healthtech, Consumer, Cleantech & Engineering",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/ruffena-capital,[email protected],GB
Kingsley Capital Partners,https://www.eu-startups.com/investor/kingsley-capital-partners/,"Kingsley Capital Partners, backed by family offices, specializes in creating businesses 'on balance sheet' within sectors exhibiting long-term growth potential. Operating as entrepreneurs themselves, Kingsley Capital Partners actively participate in building and developing these companies further. They collaborate closely with management teams, aiming to foster sustainable growth across their portfolio. With a focused approach and a shared vision, Kingsley Capital Partners is committed to generating lasting value and impact within their invested companies.",VC Firm,United Kingdom,https://kingsleyllp.com/,"Financial, Contracts, Investing, Finance, Insurance, Financial Advisers",€1.5M-€3M,,https://www.linkedin.com/company/kingsley-capital-partners/,[email protected],GB
Winton Capital Management,https://www.eu-startups.com/investor/winton-capital-management/,"Winton Capital Management, we are a pioneering quantitative investment management firm founded in 1997 by Sir David Harding. Our approach is rooted in original research, rigorous statistical analysis, and deep market expertise, allowing us to develop and implement innovative investment strategies. We cater to a distinguished client base, including some of the world’s largest institutional investors, delivering customized solutions aimed at achieving consistent performance across diverse market conditions. Headquartered in London, our global presence enables us to manage substantial assets while continually advancing our quantitative finance capabilities.",VC Firm,United Kingdom,https://www.wintoncapital.com/,"Quantitative Investment Strategies, Credit Risk, Financial Markets, Hedge Funds, Data Science, Systematic Trading",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/winton,[email protected],GB
Ascot Capital Partners,https://www.eu-startups.com/investor/ascot-capital-partners/,"Ascot Capital Partners comprises straightforward and experienced entrepreneurs dedicated to supporting founders and stakeholders in building great companies. With a focus on collaboration and partnership, Ascot Capital Partners leverages their entrepreneurial expertise to provide strategic guidance and resources that enable sustainable growth and success. They are committed to fostering a supportive environment that empowers entrepreneurs to achieve their goals and create impactful businesses.",VC Firm,United Kingdom,http://ascotcapitalpartners.com/,"Asset Management, Finance, Financial Services",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/ascot-capital-partners,[email protected],GB
William Currie Group,https://www.eu-startups.com/investor/william-currie-group/,"William Currie Group, we are a private investment group specializing in supporting fast-growing e-commerce and technology businesses. Our team has the expertise and capital to enable sustainable, rapid growth. We have a strong track record of guiding young businesses through challenging fast-growth situations, focusing on rapid operational scaling to maximize their potential.",VC Firm,United Kingdom,http://williamcurriegroup.com/,"Finance, Financial Services, Technology, Retail, Consumer Goods, Rapid Growth Businesses, Market Leaders",€100k-€1.5M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/william-currie-group/,[email protected],GB
IT Ventures,https://www.eu-startups.com/investor/it-ventures-2/,"IT Ventures is dedicated to transforming startup ideas into enduring companies through strategic investments and comprehensive support. Specializing in early-stage ventures, they leverage their expertise to nurture growth and sustainability. IT Ventures collaborates closely with entrepreneurs, offering strategic guidance and access to resources essential for success. With a focus on innovation and impact, they aim to build strong, resilient businesses that contribute significantly to their industries. IT Ventures' commitment lies in fostering long-term partnerships and supporting the journey of startups from inception to sustainable growth and beyond.",Accelerator,United Kingdom,http://www.itventures.co.nz,"Financial Contracts, Investing, Finance, Insurance, Computers Design, IT Management, E-commerce",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/i-t-ventures,[email protected],GB
MVM Life Science Partners,https://www.eu-startups.com/investor/mvm-life-science-partners/,"MVM Life Science Partners, we are a specialized healthcare investment firm focused on early-stage and growth-stage companies in the life sciences sector. Founded in 1997 and headquartered in London, our firm invests globally in innovative biopharmaceuticals, medical technology, diagnostics, and digital health companies. Our approach combines deep sector expertise with strategic support to help our portfolio companies achieve their full potential. We have a strong track record of supporting groundbreaking therapies and technologies that make a significant impact on healthcare outcomes worldwide.",VC Firm,United Kingdom,http://mvm.com,"Life Science, Venture Capital, Financial Contracts, Investing, Finance, Insurance, Biotechnology, Academic Research, Laboratory Services, Consulting & Professional Services",0-€100k,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/mvm-life-science-partners-llp,[email protected],GB
Massa Innovations,https://www.eu-startups.com/investor/massa-innovations/,"Massa Innovations leverages the expertise of a highly experienced team specializing in IT technologies to drive achievements. As a forward-thinking company, they focus on innovation and technological advancement, aiming to deliver impactful solutions and services. Massa Innovations collaborates closely with clients to address complex challenges and implement tailored IT solutions that enhance operational efficiency and competitiveness. They are committed to excellence in service delivery, leveraging their deep industry knowledge to achieve sustainable growth and success for their clients and partners alike.",VC Firm,United Kingdom,http://massainnovations.com,"Big Data, Finance, MediaTech, MedTech, CleanTech, EduTech",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/6390936,[email protected],GB
Amadeus Capital Partners,https://www.eu-startups.com/investor/amadeus-capital-partners/,"Amadeus Capital Partners, we are a global technology investor headquartered in London, UK, with an office in Cambridge, UK. Since our founding in 1997, we have specialized in investing in high-growth technology companies across sectors such as Artificial Intelligence, Digital Health, Cybersecurity, Enterprise Software, and FinTech. Our track record demonstrates our commitment to backing ambitious entrepreneurs and supporting them in scaling their businesses internationally. We provide early-stage to growth-stage funding, partnering with founders from inception through to exit. Known for our deep sector expertise and global network, we take a hands-on approach to building successful and sustainable companies.",VC Firm,United Kingdom,https://amadeuscapital.com,"AI and Machine Learning, Consumer Services, Cyber Security, Digital Health and Medical Technology, Digital Media, Enterprise Software, FinTech, InsurTech and RegTech, Semiconductors and Displays, Telecoms Infrastructure",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",http://www.linkedin.com/company/amadeus-capital-partners,[email protected],GB
SPWOne,https://www.eu-startups.com/investor/spwone/,"SPWOne, we were established by British entrepreneur and businessman Sir Peter Wood to invest in and support a range of innovative businesses across their lifecycle. Led by Sir Peter Wood and our experienced team, we have a global reach and a track record of substantial value creation. We are committed to partnering with ambitious entrepreneurs and driving growth through strategic investments and operational support.",VC Firm,United Kingdom,https://spwone.com/,"Technology, Retail, Consumer Goods, Rapid Growth Businesses, Market Leaders",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/spwone/,[email protected],GB
Pembroke VCT,https://www.eu-startups.com/investor/pembroke-vct/,"Pembroke VCT is a venture capital trust specializing in growth-stage companies across the health and fitness, apparel, media, and technology sectors. With a strategic focus on investing in high-potential ventures, Pembroke VCT supports companies poised for expansion and innovation. They provide not only financial investment but also strategic guidance and operational support to accelerate growth and achieve market leadership. Pembroke VCT's commitment to these sectors reflects their belief in the transformative impact of innovation and their dedication to fostering sustainable success in dynamic markets.",VC Firm,United Kingdom,http://www.pembrokevct.com/,"Apparel, Finance, Financial Services, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/pembroke-vct,[email protected],GB
Blenheim Chalcot,https://www.eu-startups.com/investor/blenheim-chalcot-2/,"Blenheim Chalcot, we are pioneering venture builders with a unique approach to scaling digital businesses across various sectors. Our focus is on identifying promising opportunities and nurturing them into market-leading companies through our innovative model. We leverage our deep expertise in technology and entrepreneurship to co-found and invest in scalable businesses. Our collaborative ecosystem supports entrepreneurs at every stage of their journey, from ideation to growth and beyond. We are passionate about creating sustainable value and driving impactful change in industries such as fintech, education, healthcare, and digital services. Through strategic investment and operational support, we empower our portfolio companies to achieve their full potential.",VC Firm,United Kingdom,https://www.blenheimchalcot.com,"Finance, Financial Services, Software, Venture Capital",€100k-€1.5M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/blenheim-chalcot,[email protected],GB
