name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
TopMonks Startup Studio,https://www.eu-startups.com/investor/topmonks-startup-studio/,Startup investment arm of TopMonks.TopMonks is a software development partner experienced in both startup and corporate environments. They provide sharp coding teams for technical execution of ideas in exchange for stakes in startups.,Corporate VC,Czech Republic,https://studio.topmonks.com/,"Financial Services, Venture Capital, Consulting, Blockchain, Fintech",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/topmonks/,[email protected],CZ
Pilulka Lab,https://www.eu-startups.com/investor/pilulka-lab/,"Pilulka Lab is a business acceleration and ventures funding company focused on investing in startups operating in the e-health industry. Pilulka is one of the leading European e-commerce companies changing the old habit of buying medicines and associated products. Time can be spent more valuably. With a huge product catalogue, a wide range of innovative services and professional customer care we aim to offer an excellent consumer experience in all five markets we operate today.",Accelerator,Czech Republic,https://www.pilulkalab.com/,"Finance, Health Care, Medical, Venture Capital",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/dr-pilulka-s-r-o-/,[email protected],CZ
StartupYard,https://www.eu-startups.com/investor/startupyard/,"StartupYard is a seed accelerator that focuses on deep tech startups. Established in 2011, StartupYard is the oldest private accelerator in the CEE region. So far StartupYard has invested in and accelerated 9 cohorts of 65 startups. Its aim is to help startups grow and gain further investment, while connecting them with partners and mentors to help them launch on the global stage.",VC Firm,Czech Republic,http://startupyard.com/,"Blockchain, Consulting, Cyber Security, Finance, Information Technology",0-€100k,Pre-Seed / Seed,http://www.linkedin.com/company/startupyard,[email protected],CZ
Lighthouse Ventures,https://www.eu-startups.com/investor/lighthouse-ventures/,"Lighthouse Ventures is an early-stage and acceleration venture capital firm, focused on technology projects with predilection to the Czech market. Our mission in Lighthouse Ventures is to nurture inspiring ideas throughout their critical early stage, financially as well as professionally.",Accelerator,Czech Republic,https://lhv.vc,"Venture Capital, Private Equity Principals, Financing, Funding",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/lighthouse-ventures-prague,[email protected],CZ
PowerHUB,https://www.eu-startups.com/investor/powerhub/,"PowerHUB is research organization that concentrates on transfer of technologies in mobility, energy, and ICT for industry. PowerHUB is a technology transfer organisation focused on innovation and research. Since 2017, we have sought to make the world more sustainable, equitable, and connected by helping big ideas become a reality.",Accelerator,Czech Republic,http://powerhub.cz/,"Energy, Information, Communications Technology (ICT), Project Management",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/powerhubprague/,[email protected],CZ
Venture Club,https://www.eu-startups.com/investor/venture-club-2/,"Venture Club is a private club for investors interested in commonly unavailable investment opportunities and projects and business plans. They are engaged in searching for and selecting suitable projects for investment. They organize investment, educational and social events. They operate an online investment platform for",Accelerator,Czech Republic,https://www.ventureclub.cz/,"Investments, Projects, Investing, Consulting, Social events",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/venture-club-z-s,[email protected],CZ
Venture Club,https://www.eu-startups.com/investor/venture-club/,"Venture Club is a private club for investors interested in commonly unavailable investment opportunities and projects and business plans.They are engaged in searching for and selecting suitable projects for investment. They organize investment, educational and social events. They operate an online investment platform for",VC Firm,Czech Republic,https://www.ventureclub.cz/,"Investments, Projects, Investing, Consulting, Social events",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/venture-club-z-s,[email protected],CZ
JIC STARCUBE,https://www.eu-startups.com/investor/jic-starcube/,"International accelerator for startups in the fields IoT and ICT Security. We support entrepreneurs and foster the development of an innovation ecosystem. We are based in #brnoregion in the heart of Europe, in the Czech Republic. Our founders are the South Moravian Region, the Statutory City of Brno, Masaryk University, Brno University of Technology, Mendel University in Brno, and the University of Veterinary and Pharmaceutical Sciences in Brno.",Accelerator,Czech Republic,https://www.jic.cz,"Information, Consulting, Entrepreneurship, Internet Services",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/south-moravian-innovation-centre,[email protected],CZ
ITACA Business Incubator,https://www.eu-startups.com/investor/itaca-business-incubator/,"ITACA Business Incubator is a prague-based business incubator for early-stage startups from CEE region. Business incubator ITACA - it's the whole ecosystem, aimed to work with investors, to find best startups and to help them to grow. We created an experts community in order to evaluate risks and the right perspective of projects we deal with.",Accelerator,Czech Republic,http://itaca.cz,"Venture Capital, Financial Services, Lending, Investments",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/itaca-business-incubator,[email protected],CZ
Creative Dock,https://www.eu-startups.com/investor/creative-dock/,"Creative Dock is is a professional company builder and early stage investor from Prague. Over the last decade, we have grown from a disruptive startup into the world's largest independent corporate venture builder. We are one of the leaders of a growing young category called Company Venture Building (CVB), helping large companies find and bring in new revenue by creating new services and products that positively impact society.",Accelerator,Czech Republic,https://creativedock.com/,"Digital services, Execution, Corporate Venture Building, Digital Ventures",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/2920299/,[email protected],CZ
i&i Prague,https://www.eu-startups.com/investor/ii-prague/,"i&i Prague is a bio-innovation center partner for biotech innovations and smart money investments. i&i Prague, s.r.o. is a technology transfer organization that is scouting and supporting the growth of the most promising projects from academic institutions from Central Europe to pass through the riskiest part of the journey to market. Furthermore, financial support provided by i&i Prague should significantly increase the attractiveness and value of a project for further licensees or investors.",Accelerator,Czech Republic,https://www.iniprague.com,"Biotechnology, Investor, Biotech incubator, Medical Science, Technology Transfer",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/iniprague,[email protected],CZ
BUDETO,https://www.eu-startups.com/investor/budeto/,"A unique studio generating ideas, setting up teams with vetted founders, and financing the first few months to get ready for VC investment. BUDETO is a unique startup studio concept where the studio generates ideas, sets up the founding team with vetted and balanced founders, and finances the first few months to create a company with a demo or initial traction that is ready to be invested in by a VC fund.",Accelerator,Czech Republic,http://budeto.xyz/,"Technology, Information, Internet, Finance",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/budeto/,[email protected],CZ
AI Startup Incubator,https://www.eu-startups.com/investor/ai-startup-incubator/,"AI Startup Incubator (AISI) is part of Look AI Ventures, an early-stage investment fund focusing exclusively on AI startups. Our mission is to empower ambitious teams to realize their business goals and utilize the power of AI. At AISI, we do not believe in a one-size-fits-all approach. Instead, we tailor cooperation to the needs of every startup and offer our portfolio companies both business and technical/AI expertise in addition to the investment.",Accelerator,Czech Republic,https://www.suincubator.ai/,"Artificial Intelligence, Machine Learning, Incubator, Deep Learning",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/18162430/,[email protected],CZ
Biometric Ventures,https://www.eu-startups.com/investor/biometric-ventures/,"Biometric Ventures is a venture capital company based in Prague focused on early-stage startups in biometrics. The company was established in 2020 as an internal innovation platform of Innovatrics, a global leader in biometric technology. Our investment approach is a combination of pre-seed financial investment, mentoring, and access to unique biometric technologies of our parent company Innovatrics.",Accelerator,Czech Republic,https://www.biometric-ventures.com/,"Biometrics, Early-stage startups, Pre-seed investments, Seed investments",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/biometric-ventures/,[email protected],CZ
